# %ECSV 1.0
# ---
# datatype:
# - {name: energy, unit: TeV, datatype: float64, format: 5g, description: Reconstructed Energy}
# - {name: e_ref, unit: TeV, datatype: float64, format: 5g, description: Energy center}
# - {name: e_min, unit: TeV, datatype: float64, format: 5g, description: Energy edge low}
# - {name: e_max, unit: TeV, datatype: float64, format: 5g, description: Energy edge high}
# - {name: e2dnde, unit: erg / (s cm2), datatype: float64, format: 5g, description: Energy squared times differential flux}
# - {name: excess, datatype: float64, format: 5g, description: Number of excess counts in the bin}
# - {name: background, datatype: float64, format: 5g, description: Number of background counts in the bin}
# - {name: criterion, datatype: string, description: Sensitivity-limiting criterion}
# - {name: on_radii, unit: deg, datatype: float64, format: .3e}
# meta: !!omap
# - {source: Cen A}
# - {offset: 0.5 deg}
# - {on_region_radius: 0.11deg}
# - {livetime: 1000.0 h}
# - {site: North-LSTSubArray}
# - {'azimuth-averaged ': AverageAz}
# - {zenith-angle: 20.0 deg}
# - {obs_time: 50.0 h}
# - {irfs_label: North-LSTSubArray (20deg-50h)}
# - irfs_config: [North-LSTSubArray, AverageAz, 20deg, 50h]
# - {int_sens: 2.8209379276987142e-12 1 / (s cm2)}
# schema: astropy-2.0
energy e_ref e_min e_max e2dnde excess background criterion on_radii
0.10975028199737244 0.10975028199737244 0.10000000000000002 0.12045124398502766 1.5806760422178612e-12 3400.1032172341424 34001.03217234142 bkg 0.14025000000000004
0.1321955799429109 0.1321955799429109 0.12045124398502766 0.14508502177540658 1.0873362334481963e-12 2089.786771005132 20897.86771005132 bkg 0.13175000000000003
0.15923122053445785 0.15923122053445785 0.14508502177540658 0.17475671356442543 7.160459817594888e-13 1292.2799303121828 12922.799303121828 bkg 0.12325000000000001
0.19179598594629724 0.19179598594629724 0.17475671356442543 0.21049663543570193 5.009953255109803e-13 829.3509956344897 8293.509956344897 bkg 0.11575
0.2310206509856638 0.2310206509856638 0.21049663543570193 0.2535458159289315 3.552880637501935e-13 534.522826622483 5345.22826622483 bkg 0.10825000000000001
0.27826724797454105 0.27826724797454105 0.2535458159289315 0.3053990893583862 2.2919445883076555e-13 328.44244185624825 3284.424418562482 bkg 0.10075
0.33517636178823623 0.33517636178823623 0.3053990893583862 0.3678570022511224 1.7080140959839987e-13 231.26995808587313 1958.1652464272538 significance 0.09425
0.4037240973176873 0.4037240973176873 0.3678570022511224 0.443088335297508 1.7707128861291212e-13 180.12890747564703 1174.5186469838668 significance 0.08725000000000001
0.48629069748647796 0.48629069748647796 0.443088335297508 0.5337054118183987 1.4537686022075627e-13 145.68824161447532 759.0592976400279 significance 0.08175000000000002
0.5857431945059303 0.5857431945059303 0.5337054118183987 0.6428548077506759 1.2941800445389322e-13 118.30681298055876 493.2402458685968 significance 0.07625000000000001
0.705534964340033 0.705534964340033 0.6428548077506759 0.774326612953247 1.2348418658345853e-13 92.93072484199831 297.8866236147823 significance 0.07125000000000001
0.8498256412968906 0.8498256412968906 0.774326612953247 0.9326860378093157 1.0213874736945649e-13 71.25960719349399 169.89032593287345 significance 0.06725
1.0236255566458432 1.0236255566458432 0.9326860378093157 1.1234319350159858 8.927875165110369e-14 54.78007985788616 96.50091899464115 significance 0.06275
1.2329697167285818 1.2329697167285818 1.1234319350159858 1.3531877410518223 9.039796478005563e-14 43.11446356329968 57.05004348920774 significance 0.058750000000000004
1.4851273617582483 1.4851273617582483 1.3531877410518223 1.6299314675498144 7.990783356007693e-14 34.15201311198417 33.7754703685537 significance 0.05475000000000001
1.7888543819998315 1.7888543819998315 1.6299314675498144 1.9632727287671683 7.216529026090885e-14 27.615263661205592 20.65133927161511 significance 0.052250000000000005
2.1546973561994753 2.1546973561994753 1.9632727287671683 2.3647864246188517 7.100844177749952e-14 22.679626466842695 12.89052183826628 significance 0.05075000000000001
2.59535976965477 2.59535976965477 2.3647864246188517 2.8484146660424647 6.815876270079947e-14 19.153069607043363 8.474841536216251 significance 0.04875
3.126143128436118 3.126143128436118 2.8484146660424647 3.430950899100119 7.618548575593083e-14 17.155181475237153 6.389599059529875 significance 0.04725
3.7654782869537646 3.7654782869537646 3.430950899100119 4.132623038481584 8.905610027580752e-14 15.774436909874265 5.123835230913158 significance 0.04575
4.535565438621917 4.535565438621917 4.132623038481584 4.977795859062913 8.963847373654818e-14 14.704109128236453 4.240921188586645 significance 0.042249999999999996
5.4631449925750735 5.4631449925750735 4.977795859062913 5.995817035276474 1.1303986548391436e-13 14.03577955069341 3.7330152417982165 significance 0.038250000000000006
6.580426104262422 6.580426104262422 5.995817035276474 7.222036206056712 1.4541768229831483e-13 13.027163205602982 3.029462682723466 significance 0.03475
7.9262051020995745 7.9262051020995745 7.222036206056712 8.6990324512444 1.4870221886825924e-13 12.04233448485802 2.415280528675884 significance 0.03325
9.547212646283667 9.547212646283667 8.6990324512444 10.478092802185127 1.403734780585236e-13 11.105450064495358 1.89736398006319 significance 0.03225
11.499736398344554 11.499736398344554 10.478092802185127 12.62099312613762 2.168101974913363e-13 10.0 1.3067629215315657 gamma 0.02975
13.851575546805027 13.851575546805027 12.62099312613762 15.202143223697599 2.8587099247825786e-13 10.0 0.8656781533119171 gamma 0.027250000000000003
16.684395057652548 16.684395057652548 15.202143223697599 18.311170625329332 3.0278916838668145e-13 10.0 0.651572127818793 gamma 0.02525
20.096561398318965 20.096561398318965 18.311170625329332 22.056032806430153 3.715419135363762e-13 10.0 0.6312968099737589 gamma 0.02475
24.206558202490054 24.206558202490054 22.056032806430153 26.56676588909091 5.529964790661535e-13 10.0 0.5825965418451345 gamma 0.02425
