# %ECSV 1.0
# ---
# datatype:
# - {name: energy, unit: TeV, datatype: float64, format: 5g, description: Reconstructed Energy}
# - {name: e_ref, unit: TeV, datatype: float64, format: 5g, description: Energy center}
# - {name: e_min, unit: TeV, datatype: float64, format: 5g, description: Energy edge low}
# - {name: e_max, unit: TeV, datatype: float64, format: 5g, description: Energy edge high}
# - {name: e2dnde, unit: erg / (s cm2), datatype: float64, format: 5g, description: Energy squared times differential flux}
# - {name: excess, datatype: float64, format: 5g, description: Number of excess counts in the bin}
# - {name: background, datatype: float64, format: 5g, description: Number of background counts in the bin}
# - {name: criterion, datatype: string, description: Sensitivity-limiting criterion}
# - {name: on_radii, unit: deg, datatype: float64, format: .3e}
# meta: !!omap
# - {source: Cen A}
# - {offset: 0.5 deg}
# - {on_region_radius: 0.11deg}
# - {livetime: 1000.0 h}
# - {site: North}
# - {'azimuth-averaged ': AverageAz}
# - {zenith-angle: 60.0 deg}
# - {obs_time: 50.0 h}
# - {irfs_label: North (60deg-50h)}
# - irfs_config: [North, AverageAz, 60deg, 50h]
# - {int_sens: 6.3276681425156395e-12 1 / (s cm2)}
# schema: astropy-2.0
energy e_ref e_min e_max e2dnde excess background criterion on_radii
0.10975028199737244 0.10975028199737244 0.10000000000000002 0.12045124398502766 3.906036312177014e-12 12734.247078070599 127342.47078070597 bkg 0.15375
0.1321955799429109 0.1321955799429109 0.12045124398502766 0.14508502177540658 2.8292610051180817e-12 10834.850703949985 108348.50703949985 bkg 0.15175
0.15923122053445785 0.15923122053445785 0.14508502177540658 0.17475671356442543 2.51750723179257e-12 8712.163787541453 87121.63787541453 bkg 0.14975
0.19179598594629724 0.19179598594629724 0.17475671356442543 0.21049663543570193 2.142573127963466e-12 6064.390057296816 60643.90057296815 bkg 0.14525000000000002
0.2310206509856638 0.2310206509856638 0.21049663543570193 0.2535458159289315 1.458430940946975e-12 3993.1810803840935 39931.810803840934 bkg 0.14075000000000004
0.27826724797454105 0.27826724797454105 0.2535458159289315 0.3053990893583862 9.441226232657227e-13 2685.2444878696715 26852.444878696715 bkg 0.13575000000000004
0.33517636178823623 0.33517636178823623 0.3053990893583862 0.3678570022511224 6.482039027118124e-13 1845.162696387466 18451.62696387466 bkg 0.13025
0.4037240973176873 0.4037240973176873 0.3678570022511224 0.443088335297508 4.907342373563208e-13 1272.4389600613033 12724.389600613033 bkg 0.12475
0.48629069748647796 0.48629069748647796 0.443088335297508 0.5337054118183987 3.30624522413262e-13 908.0550813053719 9080.550813053718 bkg 0.12075000000000001
0.5857431945059303 0.5857431945059303 0.5337054118183987 0.6428548077506759 2.4660087404047754e-13 647.187694514882 6471.87694514882 bkg 0.11675
0.705534964340033 0.705534964340033 0.6428548077506759 0.774326612953247 1.8952853558315435e-13 446.1564823419708 4461.564823419708 bkg 0.11375000000000002
