# %ECSV 1.0
# ---
# datatype:
# - {name: energy, unit: TeV, datatype: float64, format: 5g, description: Reconstructed Energy}
# - {name: e_ref, unit: TeV, datatype: float64, format: 5g, description: Energy center}
# - {name: e_min, unit: TeV, datatype: float64, format: 5g, description: Energy edge low}
# - {name: e_max, unit: TeV, datatype: float64, format: 5g, description: Energy edge high}
# - {name: e2dnde, unit: erg / (s cm2), datatype: float64, format: 5g, description: Energy squared times differential flux}
# - {name: excess, datatype: float64, format: 5g, description: Number of excess counts in the bin}
# - {name: background, datatype: float64, format: 5g, description: Number of background counts in the bin}
# - {name: criterion, datatype: string, description: Sensitivity-limiting criterion}
# - {name: on_radii, unit: deg, datatype: float64, format: .3e}
# meta: !!omap
# - {source: Fornax A}
# - {offset: 0.5 deg}
# - {on_region_radius: 0.11deg}
# - {livetime: 200.0 h}
# - {site: North}
# - {'azimuth-averaged ': AverageAz}
# - {zenith-angle: 60.0 deg}
# - {obs_time: 50.0 h}
# - {irfs_label: North (60deg-50h)}
# - irfs_config: [North, AverageAz, 60deg, 50h]
# - {int_sens: 6.3276681425156476e-12 1 / (s cm2)}
# schema: astropy-2.0
energy e_ref e_min e_max e2dnde excess background criterion on_radii
0.10975028199737244 0.10975028199737244 0.10000000000000002 0.12045124398502766 3.906036312177029e-12 2546.849415614108 25468.494156141078 bkg 0.15375
0.1321955799429109 0.1321955799429109 0.12045124398502766 0.14508502177540658 2.8292610051180994e-12 2166.970140789983 21669.70140789983 bkg 0.15175
0.15923122053445785 0.15923122053445785 0.14508502177540658 0.17475671356442543 2.517507231792589e-12 1742.432757508278 17424.327575082778 bkg 0.14975
0.19179598594629724 0.19179598594629724 0.17475671356442543 0.21049663543570193 2.142573127963482e-12 1212.8780114593546 12128.780114593546 bkg 0.14525000000000002
0.2310206509856638 0.2310206509856638 0.21049663543570193 0.2535458159289315 1.458430940946985e-12 798.6362160768134 7986.362160768133 bkg 0.14075000000000004
0.27826724797454105 0.27826724797454105 0.2535458159289315 0.3053990893583862 9.44122623265726e-13 537.0488975739315 5370.488975739315 bkg 0.13575000000000004
0.33517636178823623 0.33517636178823623 0.3053990893583862 0.3678570022511224 6.482039027118131e-13 369.03253927749165 3690.325392774916 bkg 0.13025
0.4037240973176873 0.4037240973176873 0.3678570022511224 0.443088335297508 5.071813318598745e-13 263.017021168505 2544.8779201225993 significance 0.12475
0.48629069748647796 0.48629069748647796 0.443088335297508 0.5337054118183987 4.057737023943352e-13 222.8902258246334 1816.1101626107404 significance 0.12075000000000001
0.5857431945059303 0.5857431945059303 0.5337054118183987 0.6428548077506759 3.598345400759852e-13 188.872393339833 1294.375389029762 significance 0.11675
0.705534964340033 0.705534964340033 0.6428548077506759 0.774326612953247 3.347053630952353e-13 157.58151347509832 892.3129646839398 significance 0.11375000000000002
0.8498256412968906 0.8498256412968906 0.774326612953247 0.9326860378093157 2.965472555678276e-13 129.60585379120727 596.0092448041003 significance 0.11175000000000002
1.0236255566458432 1.0236255566458432 0.9326860378093157 1.1234319350159858 2.7266800246759543e-13 108.49769117833466 411.90980341055683 significance 0.10975000000000001
1.2329697167285818 1.2329697167285818 1.1234319350159858 1.3531877410518223 2.56158200956583e-13 95.19756170652589 313.34208672988797 significance 0.10975000000000001
1.4851273617582483 1.4851273617582483 1.3531877410518223 1.6299314675498144 2.4269593178007923e-13 83.663898378649 238.77574894995357 significance 0.10925000000000001
1.7888543819998315 1.7888543819998315 1.6299314675498144 1.9632727287671683 2.299685151899265e-13 70.85221032383659 167.826692997176 significance 0.10875000000000001
2.1546973561994753 2.1546973561994753 1.9632727287671683 2.3647864246188517 2.1765263750672144e-13 57.783620228689216 108.33555707144524 significance 0.10775000000000001
2.59535976965477 2.59535976965477 2.3647864246188517 2.8484146660424647 2.0471187614878592e-13 48.382277896993315 73.5819729448546 significance 0.10725000000000001
3.126143128436118 3.126143128436118 2.8484146660424647 3.430950899100119 2.2076206029873016e-13 41.1691219231866 51.47895779654034 significance 0.10475000000000001
3.7654782869537646 3.7654782869537646 3.430950899100119 4.132623038481584 1.9802108641551254e-13 35.865166336836985 37.75206425892281 significance 0.10275000000000001
4.535565438621917 4.535565438621917 4.132623038481584 4.977795859062913 1.986404086054647e-13 32.586800677978374 30.337321089451894 significance 0.10125
5.4631449925750735 5.4631449925750735 4.977795859062913 5.995817035276474 2.249605968193676e-13 30.664658306174008 26.3698408395816 significance 0.10025
6.580426104262422 6.580426104262422 5.995817035276474 7.222036206056712 2.1178402501166874e-13 27.3388085790262 20.167804599335998 significance 0.09875
7.9262051020995745 7.9262051020995745 7.222036206056712 8.6990324512444 2.1983801367379682e-13 22.37236242761323 12.468400471174135 significance 0.09525
9.547212646283667 9.547212646283667 8.6990324512444 10.478092802185127 2.1539853707094556e-13 18.563847322299164 7.8286037244801525 significance 0.09225
11.499736398344554 11.499736398344554 10.478092802185127 12.62099312613762 2.416504564947809e-13 17.00551630479593 6.245481375720051 significance 0.08925
13.851575546805027 13.851575546805027 12.62099312613762 15.202143223697599 2.6645794828556134e-13 16.808189768627095 6.0580409564262 significance 0.08675000000000001
16.684395057652548 16.684395057652548 15.202143223697599 18.311170625329332 3.2892696098496646e-13 16.056549276764247 5.370829883851196 significance 0.08374999999999999
20.096561398318965 20.096561398318965 18.311170625329332 22.056032806430153 3.2330047233825564e-13 14.846814053258317 4.353689999542368 significance 0.08125
24.206558202490054 24.206558202490054 22.056032806430153 26.56676588909091 3.4685755277685854e-13 13.619773598106303 3.433670770214661 significance 0.07875000000000001
