# %ECSV 1.0
# ---
# datatype:
# - {name: energy, unit: TeV, datatype: float64, format: 5g, description: Reconstructed Energy}
# - {name: e_ref, unit: TeV, datatype: float64, format: 5g, description: Energy center}
# - {name: e_min, unit: TeV, datatype: float64, format: 5g, description: Energy edge low}
# - {name: e_max, unit: TeV, datatype: float64, format: 5g, description: Energy edge high}
# - {name: e2dnde, unit: erg / (s cm2), datatype: float64, format: 5g, description: Energy squared times differential flux}
# - {name: excess, datatype: float64, format: 5g, description: Number of excess counts in the bin}
# - {name: background, datatype: float64, format: 5g, description: Number of background counts in the bin}
# - {name: criterion, datatype: string, description: Sensitivity-limiting criterion}
# - {name: on_radii, unit: deg, datatype: float64, format: .3e}
# meta: !!omap
# - {source: Fornax_A}
# - {offset: 0.5 deg}
# - {on_region_radius: 0.11deg}
# - {livetime: 200.0 h}
# - {site: South}
# - {'azimuth-averaged ': AverageAz}
# - {zenith-angle: 20.0 deg}
# - {obs_time: 50.0 h}
# - {irfs_label: South (20deg-50h)}
# - irfs_config: [South, AverageAz, 20deg, 50h]
# - {int_sens: 1.9600313419595153e-12 1 / (s cm2)}
# schema: astropy-2.0
energy e_ref e_min e_max e2dnde excess background criterion on_radii
0.10975028199737244 0.10975028199737244 0.10000000000000002 0.12045124398502766 1.6702335268696504e-12 1583.6972746055305 15836.972746055304 bkg 0.14425000000000002
0.1321955799429109 0.1321955799429109 0.12045124398502766 0.14508502177540658 1.0103302290215879e-12 833.6863697919903 8336.863697919902 bkg 0.13075
0.15923122053445785 0.15923122053445785 0.14508502177540658 0.17475671356442543 5.968680695403173e-13 442.37539531511743 4423.753953151174 bkg 0.11775
0.19179598594629724 0.19179598594629724 0.17475671356442543 0.21049663543570193 4.1779125153688683e-13 261.0763931931733 2506.809933657142 significance 0.10725000000000001
0.2310206509856638 0.2310206509856638 0.21049663543570193 0.2535458159289315 3.2386313314238945e-13 196.98253118961767 1410.7570868759794 significance 0.09625
0.27826724797454105 0.27826724797454105 0.2535458159289315 0.3053990893583862 2.639298830682965e-13 152.847957206054 837.9865829712295 significance 0.08775000000000001
0.33517636178823623 0.33517636178823623 0.3053990893583862 0.3678570022511224 2.217842701154484e-13 122.00024871770958 525.7633621447329 significance 0.08125
0.4037240973176873 0.4037240973176873 0.3678570022511224 0.443088335297508 2.044170844908033e-13 97.00368083550752 325.9365441606249 significance 0.07425000000000001
0.48629069748647796 0.48629069748647796 0.443088335297508 0.5337054118183987 1.663402018393985e-13 80.3473938271242 219.21010037851025 significance 0.06975
0.5857431945059303 0.5857431945059303 0.5337054118183987 0.6428548077506759 1.4517968534604813e-13 67.20186537633546 149.9002914775879 significance 0.06575
0.705534964340033 0.705534964340033 0.6428548077506759 0.774326612953247 1.2820045714011948e-13 55.64409882820795 99.83496973568289 significance 0.06175
0.8498256412968906 0.8498256412968906 0.774326612953247 0.9326860378093157 1.0938788920464084e-13 46.3587368071979 66.98167083183971 significance 0.058750000000000004
1.0236255566458432 1.0236255566458432 0.9326860378093157 1.1234319350159858 9.254199989538698e-14 39.04987223266398 45.73753678722694 significance 0.05625000000000001
1.2329697167285818 1.2329697167285818 1.1234319350159858 1.3531877410518223 8.151144623464672e-14 33.06687551157456 31.3720567337798 significance 0.053750000000000006
1.4851273617582483 1.4851273617582483 1.3531877410518223 1.6299314675498144 7.652470643352527e-14 28.13005681987524 21.56719618908977 significance 0.051250000000000004
1.7888543819998315 1.7888543819998315 1.6299314675498144 1.9632727287671683 7.12343624670158e-14 23.997896112575496 14.782679817698963 significance 0.04825000000000001
2.1546973561994753 2.1546973561994753 1.9632727287671683 2.3647864246188517 6.340428836444678e-14 20.856110565921938 10.489930620001113 significance 0.04575
2.59535976965477 2.59535976965477 2.3647864246188517 2.8484146660424647 6.291010266286183e-14 17.952238771009824 7.185479539333824 significance 0.04325
3.126143128436118 3.126143128436118 2.8484146660424647 3.430950899100119 6.528899825476495e-14 15.652880572207554 5.019248526447649 significance 0.042249999999999996
