# %ECSV 1.0
# ---
# datatype:
# - {name: energy, unit: TeV, datatype: float64, format: 5g, description: Reconstructed Energy}
# - {name: e_ref, unit: TeV, datatype: float64, format: 5g, description: Energy center}
# - {name: e_min, unit: TeV, datatype: float64, format: 5g, description: Energy edge low}
# - {name: e_max, unit: TeV, datatype: float64, format: 5g, description: Energy edge high}
# - {name: e2dnde, unit: erg / (s cm2), datatype: float64, format: 5g, description: Energy squared times differential flux}
# - {name: excess, datatype: float64, format: 5g, description: Number of excess counts in the bin}
# - {name: background, datatype: float64, format: 5g, description: Number of background counts in the bin}
# - {name: criterion, datatype: string, description: Sensitivity-limiting criterion}
# - {name: on_radii, unit: deg, datatype: float64, format: .3e}
# meta: !!omap
# - {source: NGC 1275}
# - {offset: 0.5 deg}
# - {on_region_radius: 0.11deg}
# - {livetime: 50.0 h}
# - {site: North}
# - {'azimuth-averaged ': AverageAz}
# - {zenith-angle: 20.0 deg}
# - {obs_time: 50.0 h}
# - {irfs_label: North (20deg-50h)}
# - irfs_config: [North, AverageAz, 20deg, 50h]
# - {int_sens: 1.5521299184232935e-12 1 / (s cm2)}
# schema: astropy-2.0
energy e_ref e_min e_max e2dnde excess background criterion on_radii
0.10975028199737244 0.10975028199737244 0.10000000000000002 0.12045124398502766 1.4259115046584015e-12 218.08411890346792 1737.05013717592 significance 0.12775
0.1321955799429109 0.1321955799429109 0.12045124398502766 0.14508502177540658 1.1608242498126169e-12 168.09978737117171 1019.1409406932817 significance 0.11725000000000001
0.15923122053445785 0.15923122053445785 0.14508502177540658 0.17475671356442543 9.716329517492126e-13 129.88210838678262 598.6436949535079 significance 0.10675000000000001
0.19179598594629724 0.19179598594629724 0.17475671356442543 0.21049663543570193 8.582138720623354e-13 103.8574658201262 375.99027519669033 significance 0.09875
0.2310206509856638 0.2310206509856638 0.21049663543570193 0.2535458159289315 7.229144070869619e-13 82.9228792780963 234.33143221880934 significance 0.09025
0.27826724797454105 0.27826724797454105 0.2535458159289315 0.3053990893583862 6.060231795911336e-13 66.38588561537848 146.0319035698485 significance 0.08324999999999999
0.33517636178823623 0.33517636178823623 0.3053990893583862 0.3678570022511224 4.94146143955067e-13 53.45097300550121 91.4831765960627 significance 0.07775000000000001
0.4037240973176873 0.4037240973176873 0.3678570022511224 0.443088335297508 5.25497403510267e-13 43.575548696888056 58.412720486723515 significance 0.07275000000000001
0.48629069748647796 0.48629069748647796 0.443088335297508 0.5337054118183987 4.1894186803850027e-13 36.44025944982288 39.137008280097945 significance 0.06875
0.5857431945059303 0.5857431945059303 0.5337054118183987 0.6428548077506759 3.769384203846001e-13 30.80227258952567 26.64456062996689 significance 0.06525
0.705534964340033 0.705534964340033 0.6428548077506759 0.774326612953247 3.7639453253489363e-13 25.699343692856527 17.419443485368852 significance 0.06225
0.8498256412968906 0.8498256412968906 0.774326612953247 0.9326860378093157 3.1617713224627996e-13 21.22777859984539 10.958817245368612 significance 0.05975
1.0236255566458432 1.0236255566458432 0.9326860378093157 1.1234319350159858 2.9723115600214025e-13 17.896343056349274 7.128108109445254 significance 0.05775
1.2329697167285818 1.2329697167285818 1.1234319350159858 1.3531877410518223 3.01328707908267e-13 15.47696420987293 4.8698499272961 significance 0.05625000000000001
1.4851273617582483 1.4851273617582483 1.3531877410518223 1.6299314675498144 2.6443651495011477e-13 13.518704130777076 3.362888225209465 significance 0.05475000000000001
1.7888543819998315 1.7888543819998315 1.6299314675498144 1.9632727287671683 2.8149219188233205e-13 11.851098018132417 2.304321163948107 significance 0.053250000000000006
2.1546973561994753 2.1546973561994753 1.9632727287671683 2.3647864246188517 2.489376423290318e-13 10.501866503838533 1.5977605371704018 significance 0.052250000000000005
2.59535976965477 2.59535976965477 2.3647864246188517 2.8484146660424647 2.6483998165013994e-13 10.0 1.1127161353065016 gamma 0.051250000000000004
3.126143128436118 3.126143128436118 2.8484146660424647 3.430950899100119 3.200646239255626e-13 10.0 0.7806726292262905 gamma 0.05025
3.7654782869537646 3.7654782869537646 3.430950899100119 4.132623038481584 3.427061594972479e-13 10.0 0.5731286371540228 gamma 0.04975
4.535565438621917 4.535565438621917 4.132623038481584 4.977795859062913 4.099546075733877e-13 10.0 0.46469341829284716 gamma 0.04875
5.4631449925750735 5.4631449925750735 4.977795859062913 5.995817035276474 4.3064216706069384e-13 10.0 0.40728087795394696 gamma 0.04725
6.580426104262422 6.580426104262422 5.995817035276474 7.222036206056712 5.432938880065493e-13 10.0 0.33117797972094226 gamma 0.04575
7.9262051020995745 7.9262051020995745 7.222036206056712 8.6990324512444 6.246925471160847e-13 10.0 0.23144208065706706 gamma 0.04325
9.547212646283667 9.547212646283667 8.6990324512444 10.478092802185127 7.343111060172616e-13 10.0 0.1615220693221103 gamma 0.04125000000000001
11.499736398344554 11.499736398344554 10.478092802185127 12.62099312613762 9.401167789515904e-13 10.0 0.11704878410701502 gamma 0.03925000000000001
13.851575546805027 13.851575546805027 12.62099312613762 15.202143223697599 1.1075299623162399e-12 10.0 0.08492367716427728 gamma 0.036750000000000005
16.684395057652548 16.684395057652548 15.202143223697599 18.311170625329332 1.3903583519112202e-12 10.0 0.06776294504394519 gamma 0.035250000000000004
20.096561398318965 20.096561398318965 18.311170625329332 22.056032806430153 1.6120707773608188e-12 10.0 0.05736191142837552 gamma 0.03375
24.206558202490054 24.206558202490054 22.056032806430153 26.56676588909091 1.890115418233349e-12 10.0 0.04993054017344322 gamma 0.03225
