# %ECSV 1.0
# ---
# datatype:
# - {name: energy, unit: TeV, datatype: float64, format: 5g, description: Reconstructed Energy}
# - {name: e_ref, unit: TeV, datatype: float64, format: 5g, description: Energy center}
# - {name: e_min, unit: TeV, datatype: float64, format: 5g, description: Energy edge low}
# - {name: e_max, unit: TeV, datatype: float64, format: 5g, description: Energy edge high}
# - {name: e2dnde, unit: erg / (s cm2), datatype: float64, format: 5g, description: Energy squared times differential flux}
# - {name: excess, datatype: float64, format: 5g, description: Number of excess counts in the bin}
# - {name: background, datatype: float64, format: 5g, description: Number of background counts in the bin}
# - {name: criterion, datatype: string, description: Sensitivity-limiting criterion}
# - {name: on_radii, unit: deg, datatype: float64, format: .3e}
# meta: !!omap
# - {source: M 87}
# - {offset: 0.5 deg}
# - {on_region_radius: 0.11deg}
# - {livetime: 200.0 h}
# - {site: North}
# - {'azimuth-averaged ': AverageAz}
# - {zenith-angle: 20.0 deg}
# - {obs_time: 50.0 h}
# - {irfs_label: North (20deg-50h)}
# - irfs_config: [North, AverageAz, 20deg, 50h]
# - {int_sens: 1.5521299184232915e-12 1 / (s cm2)}
# schema: astropy-2.0
energy e_ref e_min e_max e2dnde excess background criterion on_radii
0.10975028199737244 0.10975028199737244 0.10000000000000002 0.12045124398502766 1.135745136886359e-12 694.820054870368 6948.20054870368 bkg 0.12775
0.1321955799429109 0.1321955799429109 0.12045124398502766 0.14508502177540658 7.037745475081362e-13 407.65637627731263 4076.563762773126 bkg 0.11725000000000001
0.15923122053445785 0.15923122053445785 0.14508502177540658 0.17475671356442543 4.774065325379729e-13 255.26745214651606 2394.5747798140314 significance 0.10675000000000001
0.19179598594629724 0.19179598594629724 0.17475671356442543 0.21049663543570193 4.198601672355177e-13 203.23890996125743 1503.9611007867627 significance 0.09875
0.2310206509856638 0.2310206509856638 0.21049663543570193 0.2535458159289315 3.5175764916227547e-13 161.39535630043935 937.3257288752375 significance 0.09025
0.27826724797454105 0.27826724797454105 0.2535458159289315 0.3053990893583862 2.929253803431449e-13 128.35225745933457 584.1276142793932 significance 0.08324999999999999
0.33517636178823623 0.33517636178823623 0.3053990893583862 0.3678570022511224 2.3694270314976735e-13 102.51880489072741 365.9327063842508 significance 0.07775000000000001
0.4037240973176873 0.4037240973176873 0.3678570022511224 0.443088335297508 2.4965723207229905e-13 82.80878878583597 233.65088194689406 significance 0.07275000000000001
0.48629069748647796 0.48629069748647796 0.443088335297508 0.5337054118183987 1.9711001072273302e-13 68.5798243515143 156.54803312039178 significance 0.06875
0.5857431945059303 0.5857431945059303 0.5337054118183987 0.6428548077506759 1.7544830264886353e-13 57.34842776755246 106.5782425198675 significance 0.06525
0.705534964340033 0.705534964340033 0.6428548077506759 0.774326612953247 1.7281237806974998e-13 47.19690977958246 69.6777739414753 significance 0.06225
0.8498256412968906 0.8498256412968906 0.774326612953247 0.9326860378093157 1.4268349261988733e-13 38.31843966284537 43.83526898147441 significance 0.05975
1.0236255566458432 1.0236255566458432 0.9326860378093157 1.1234319350159858 1.3170332807070318e-13 31.719527286691918 28.512432437781015 significance 0.05775
1.2329697167285818 1.2329697167285818 1.1234319350159858 1.3531877410518223 1.311239718918372e-13 26.93936510880541 19.479399709184417 significance 0.05625000000000001
1.4851273617582483 1.4851273617582483 1.3531877410518223 1.6299314675498144 1.1286669636469343e-13 23.080193363770242 13.451552900837832 significance 0.05475000000000001
1.7888543819998315 1.7888543819998315 1.6299314675498144 1.9632727287671683 1.1758849166577102e-13 19.80236440970871 9.217284655792412 significance 0.053250000000000006
2.1546973561994753 2.1546973561994753 1.9632727287671683 2.3647864246188517 1.016710055423298e-13 17.156671325830363 6.391042148681607 significance 0.052250000000000005
2.59535976965477 2.59535976965477 2.3647864246188517 2.8484146660424647 9.910489900672874e-14 14.968268520369236 4.450864541225998 significance 0.051250000000000004
3.126143128436118 3.126143128436118 2.8484146660424647 3.430950899100119 1.0535963486858234e-13 13.16729522636292 3.1226905169051538 significance 0.05025
3.7654782869537646 3.7654782869537646 3.430950899100119 4.132623038481584 1.013593919665859e-13 11.830472159039187 2.2925145486160874 significance 0.04975
4.535565438621917 4.535565438621917 4.132623038481584 4.977795859062913 1.1305131300811353e-13 11.030617626403831 1.8587736731713886 significance 0.04875
5.4631449925750735 5.4631449925750735 4.977795859062913 5.995817035276474 1.137718976080504e-13 10.56765048203145 1.6291235118157836 significance 0.04725
6.580426104262422 6.580426104262422 5.995817035276474 7.222036206056712 1.3582347200163745e-13 10.0 1.3247119188837662 gamma 0.04575
7.9262051020995745 7.9262051020995745 7.222036206056712 8.6990324512444 1.5617313677902162e-13 10.0 0.9257683226282682 gamma 0.04325
9.547212646283667 9.547212646283667 8.6990324512444 10.478092802185127 1.8357777650431568e-13 10.0 0.6460882772884422 gamma 0.04125000000000001
11.499736398344554 11.499736398344554 10.478092802185127 12.62099312613762 2.350291947378977e-13 10.0 0.46819513642806154 gamma 0.03925000000000001
13.851575546805027 13.851575546805027 12.62099312613762 15.202143223697599 2.7688249057905997e-13 10.0 0.3396947086571105 gamma 0.036750000000000005
16.684395057652548 16.684395057652548 15.202143223697599 18.311170625329332 3.4758958797780464e-13 10.0 0.2710517801757816 gamma 0.035250000000000004
20.096561398318965 20.096561398318965 18.311170625329332 22.056032806430153 4.030176943402044e-13 10.0 0.22944764571350207 gamma 0.03375
24.206558202490054 24.206558202490054 22.056032806430153 26.56676588909091 4.725288545583345e-13 10.0 0.19972216069377288 gamma 0.03225
